MainID,St_name,Dist,DistName,StartTime,EndTime,Side,from,to,miles,oneway,week1,week2,week3,week4,week5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,everyday,yearround
1104,Gilmer St,7,South Dorchester,08:00,12:00,Odd,Hillsboro Rd,Westmore Rd,0.0682,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1105,Gladeside Ave,7,South Dorchester,12:00,16:00,Even,River St,Donwood Ter,0.3307,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1106,Gladeside Ave,7,South Dorchester,12:00,16:00,Odd,River St,Donwood Ter,0.3307,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1107,Longfellow St,3,North Dorchester,08:00,12:00,Even,Topliff St,Draper St,0.2017,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1108,Longfellow St,3,North Dorchester,08:00,12:00,Odd,Topliff St,Draper St,0.2017,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1109,Glendon St,9,East Boston,08:00,12:00,Odd,East Eagle St,Condor St,0.0854,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1110,Glendon St,9,East Boston,08:00,12:00,Even,East Eagle St,Condor St,0.0854,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1111,Holborn St,10R,Roxbury,08:00,12:00,Odd,Warren St,Blue Hill Ave,0.2339,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1112,Livingstone St,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Lucerne St,0.0966,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1113,Glenhill Rd,7,South Dorchester,12:00,16:00,Even,Tiverton Rd,Dead End,0.1303,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1115,Glenhill Rd,7,South Dorchester,12:00,16:00,Odd,Tiverton Rd,Dead End,0.1303,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1116,Glenrose Rd,7,South Dorchester,08:00,12:00,Odd,Adams St,St Mark's Rd,0.1193,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1117,Holworthy St,10R,Roxbury,12:00,16:00,Even,Hollander St,Walnut Ave,0.1814,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1118,Glenrose Rd,7,South Dorchester,08:00,12:00,Even,Adams St,St Mark's Rd,0.1193,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1119,Glenville Ave,4,Allston/Brighton,08:00,12:00,Even,Spofford Rd,Allston St,0.2210,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1120,Glenville Ave,4,Allston/Brighton,08:00,12:00,Odd,Spofford Rd,Allston St,0.2210,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1121,Glenville Ave,4,Allston/Brighton,12:00,16:00,Even,Harvard Ave,Spofford Rd,0.1237,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1122,Glenville Ave,4,Allston/Brighton,12:00,16:00,Odd,Harvard Ave,Spofford Rd,0.1237,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1123,Gloucester St,1B,Back Bay,06:00,08:00,Even,Commonwealth Ave,Boylston St,0.1186,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1124,Gloucester St,1B,Back Bay,06:00,08:00,Odd,Commonwealth Ave,Boylston St,0.1186,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1125,Gloucester St,1B,Back Bay,06:00,08:00,Even,Beacon St,Commonwealth Ave,0.1428,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1126,Gloucester St,1B,Back Bay,06:00,08:00,Odd,Beacon St,Commonwealth Ave,0.1428,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1127,Goodale Rd,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Wellington Hill St,0.2057,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1128,Goodale Rd,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Wellington Hill St,0.2057,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1129,Goodenough St,4,Allston/Brighton,12:00,16:00,Odd,North Beacon St,Dead End,0.2659,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1130,Goodenough St,4,Allston/Brighton,12:00,16:00,Even,North Beacon St,Dead End,0.2659,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1131,Gordon St,4,Allston/Brighton,08:00,12:00,Even,Cambridge St,Commonwealth Ave,0.2502,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1132,Gordon St,4,Allston/Brighton,08:00,12:00,Odd,Cambridge St,Commonwealth Ave,0.2502,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1133,Gordon St,2,Jamaica Plain,08:00,12:00,Odd,Amory St,Seaverns Ave,0.0926,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1134,Gordon St,2,Jamaica Plain,08:00,12:00,Even,Amory St,Seaverns Ave,0.0926,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1135,Gore St,10M,Mission Hill,08:00,12:00,Odd,Terrace St,Parker St,0.0509,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1136,Gore St,10M,Mission Hill,08:00,12:00,Even,Terrace St,Parker St,0.0509,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1137,Gorham St,4,Allston/Brighton,08:00,12:00,Even,Commonwealth Ave,Brainerd Rd,0.0782,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1138,Gorham St,4,Allston/Brighton,08:00,12:00,Odd,Commonwealth Ave,Brainerd Rd,0.0782,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1139,Gove St,9,East Boston,08:00,12:00,Even,Havre St,Chelsea St,0.1157,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1140,Gove St,9,East Boston,08:00,12:00,Odd,Havre St,Chelsea St,0.1157,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1141,Gove St,9,East Boston,08:00,12:00,Odd,Orleans St,Geneva St,0.1746,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1142,Gove St,9,East Boston,08:00,12:00,Even,Orleans St,Geneva St,0.1746,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1143,Grafton St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Buttonwood St,0.0483,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1144,Grafton St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Buttonwood St,0.0483,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1145,Grampian Way,3,North Dorchester,12:00,16:00,Even,Savin Hill Ave,Savin Hill Ave,0.5195,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1146,Grampian Way,3,North Dorchester,12:00,16:00,Odd,Savin Hill Ave,Savin Hill Ave,0.5195,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1147,Granada Park,2,Jamaica Plain,12:00,16:00,Odd,School St,Dead End,0.0841,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1148,Granada Park,2,Jamaica Plain,12:00,16:00,Even,School St,Dead End,0.0841,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1149,Granfield Ave,2,Jamaica Plain,12:00,16:00,Even,Washington St,Fawndale Rd,0.1771,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1150,Granfield Ave,2,Jamaica Plain,12:00,16:00,Odd,Washington St,Fawndale Rd,0.1771,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1151,Granger St,3,North Dorchester,12:00,16:00,Even,Duncan St,Clayton St,0.1070,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1152,Granger St,3,North Dorchester,12:00,16:00,Odd,Duncan St,Clayton St,0.1070,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1153,Grant St,3,North Dorchester,08:00,12:00,Even,Crescent Ave,Harborview St,0.1093,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1154,Lonsdale St,7,South Dorchester,08:00,12:00,Even,Dorchester Ave,Adams St,0.3201,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1155,Hildreth St,7,South Dorchester,08:00,12:00,Even,Wildwood St,Dead End,0.0754,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1156,Grant St,3,North Dorchester,08:00,12:00,Odd,Crescent Ave,Harborview St,0.1093,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1157,Gray St,1S,South End,12:00,16:00,Even,Berkeley St,Clarendon St,0.1161,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1158,Gray St,1S,South End,12:00,16:00,Odd,Berkeley St,Clarendon St,0.1161,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1159,Greenmount St,3,North Dorchester,12:00,16:00,Even,Dorchester Ave,Pleasant St,0.0960,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1160,Greenmount St,3,North Dorchester,12:00,16:00,Odd,Dorchester Ave,Pleasant St,0.0960,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1161,Greenock St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Harvard St,0.1146,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1162,Greenock St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Harvard St,0.1146,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1163,London St,9,East Boston,08:00,12:00,Odd,Maverick St,Porter St,0.2580,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1164,Greenville St,10R,Roxbury,08:00,12:00,Even,Dudley St,Winthrop St,0.1756,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1165,Greenville St,10R,Roxbury,08:00,12:00,Odd,Dudley St,Winthrop St,0.1756,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1166,Greenwich Ct,10R,Roxbury,08:00,12:00,Even,Greenwich St,Dead End,0.0225,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1167,Greenwich St,10R,Roxbury,08:00,12:00,Even,Westminster St,Warwick St,0.0737,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1168,Greenwich Park,1S,South End,08:00,12:00,Odd,Columbus Ave,Claremont St,0.0966,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1169,Greenwich St,3,North Dorchester,12:00,16:00,Even,Dorchester Ave,Clayton St,0.1994,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1170,Greenwich St,3,North Dorchester,12:00,16:00,Odd,Dorchester Ave,Clayton St,0.1994,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1171,Greenwich Park,1S,South End,08:00,12:00,Even,Columbus Ave,Claremont St,0.0966,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1172,Greenwich St,10R,Roxbury,08:00,12:00,Odd,Westminster St,Warwick St,0.0737,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1173,Green St,1C,Charlestown,08:00,12:00,Odd,Main St,Bunker Hill St,0.2581,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1174,Green St,1C,Charlestown,08:00,12:00,Even,Main St,Bunker Hill St,0.2581,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1175,Greenbrier St,3,North Dorchester,12:00,16:00,Odd,Bowdoin St,Park St,0.2979,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1176,Greenbrier St,3,North Dorchester,12:00,16:00,Even,Bowdoin St,Park St,0.2979,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1177,Greendale Rd,7,South Dorchester,08:00,12:00,Even,Wellington Hill St,Courtland Rd,0.1498,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1178,Greendale Rd,7,South Dorchester,08:00,12:00,Odd,Wellington Hill St,Courtland Rd,0.1498,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1179,Greenheys St,3,North Dorchester,12:00,16:00,Odd,Mascoma St,Magnolia St,0.0813,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1180,Greenheys St,3,North Dorchester,12:00,16:00,Even,Mascoma St,Magnolia St,0.0813,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1181,Greylock Rd,4,Allston/Brighton,08:00,12:00,Even,Allston St,Glenville Ave,0.1314,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1182,Greylock Rd,4,Allston/Brighton,08:00,12:00,Odd,Allston St,Glenville Ave,0.1314,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1183,Gridley St,1F,Downtown,00:01,07:00,,High St,Purchase St,0.0527,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1184,Holbrook St,2,Jamaica Plain,12:00,16:00,Odd,Centre St,Dane St,0.1761,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1185,Lonsdale St,7,South Dorchester,08:00,12:00,Odd,Dorchester Ave,Adams St,0.3201,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1186,Griggs St,4,Allston/Brighton,08:00,12:00,Even,Brainerd Rd,Commonwealth Ave,0.0780,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1187,Griggs St,4,Allston/Brighton,08:00,12:00,Odd,Brainerd Rd,Commonwealth Ave,0.0780,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1188,Grimes St,5,South Boston,13:00,17:00,Even,West Seventh St,West Eighth St,0.0763,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1189,Grimes St,5,South Boston,13:00,17:00,Odd,West Seventh St,West Eighth St,0.0763,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1190,Grotto Glen Rd,2,Jamaica Plain,12:00,16:00,Even,Day St,Nira Ave,0.1117,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1191,Grotto Glen Rd,2,Jamaica Plain,12:00,16:00,Odd,Day St,Nira Ave,0.1117,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1192,Grove St,1H,Beacon Hill,08:00,12:00,Odd,Cambridge St,Myrtle St,0.1248,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1193,Grove St,1H,Beacon Hill,08:00,12:00,Even,Cambridge St,Myrtle St,0.1248,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1194,Groveland St,7,South Dorchester,12:00,16:00,Even,River St,Maryknoll St,0.1578,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1195,Groveland St,7,South Dorchester,12:00,16:00,Odd,River St,Maryknoll St,0.1578,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1196,Grovenor Rd,2,Jamaica Plain,12:00,16:00,Odd,Centre St,Pond St,0.0907,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1197,Grovenor Rd,2,Jamaica Plain,12:00,16:00,Even,Centre St,Pond St,0.0907,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1198,Guild St,10R,Roxbury,08:00,12:00,Even,Washington St,Lambert Ave,0.1477,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1199,Guild St,10R,Roxbury,08:00,12:00,Odd,Washington St,Lambert Ave,0.1477,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1200,Gustin St,5,South Boston,13:00,17:00,Odd,Old Colony Ave,Mitchell St,0.0468,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1201,H St,5,South Boston,09:00,13:00,Even,East Broadway,Columbia Rd,0.3449,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1202,H St,5,South Boston,09:00,13:00,Odd,East Broadway,Columbia Rd,0.3449,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1203,H St,5,South Boston,09:00,13:00,Even,East First St,East Broadway,0.1735,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1204,H St,5,South Boston,09:00,13:00,Odd,East First St,East Broadway,0.1735,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1205,Hadassah Way,1B,Back Bay,00:01,07:00,,Boylston St,Park Plz,0.0441,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1208,Hagar St,2,Jamaica Plain,12:00,16:00,Even,Thomas St,Eliot St,0.0504,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1209,Hagar St,2,Jamaica Plain,12:00,16:00,Odd,Thomas St,Eliot St,0.0504,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1210,Halborn St,7,South Dorchester,12:00,16:00,Even,West Selden St,Delhi St,0.1091,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1211,Halborn St,7,South Dorchester,12:00,16:00,Odd,West Selden St,Delhi St,0.1091,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1212,Lawrence St,1S,South End,12:00,16:00,Odd,Berkeley St,Dartmouth St,0.2322,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1213,Loring St,5,South Boston,13:00,17:00,Odd,West Seventh St,West Eighth St,0.0731,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1214,Loring St,5,South Boston,13:00,17:00,Even,West Seventh St,West Eighth St,0.0731,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1215,Haley St,10R,Roxbury,12:00,16:00,Odd,Harrishof St,Dennison St,0.0542,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1216,Haley St,10R,Roxbury,12:00,16:00,Even,Harrishof St,Dennison St,0.0542,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1217,Halifax St,2,Jamaica Plain,12:00,16:00,Odd,South Huntington Ave,Pond View Ave,0.1871,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1218,Halifax St,2,Jamaica Plain,12:00,16:00,Even,South Huntington Ave,Pond View Ave,0.1871,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1219,Homestead St,10R,Roxbury,08:00,12:00,Even,Walnut Ave,Elm Hill Ave,0.4619,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1220,Hallam St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Auckland St,0.0670,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1221,Hallam St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Auckland St,0.0670,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1222,Hamilton St,3,North Dorchester,12:00,16:00,Odd,Columbia Rd,Bowdoin St,0.3777,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1223,Hamilton St,3,North Dorchester,08:00,12:00,Even,Bowdoin St,Homes Ave,0.1884,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1224,Hamilton St,3,North Dorchester,08:00,12:00,Odd,Bowdoin St,Homes Ave,0.1884,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1225,Hillsboro Rd,7,South Dorchester,08:00,12:00,Even,Wellington Hill St,Ormond St,0.1231,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1226,Hamilton St,3,North Dorchester,12:00,16:00,Even,Columbia Rd,Bowdoin St,0.3777,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1227,Homestead St,10R,Roxbury,08:00,12:00,Odd,Walnut Ave,Elm Hill Ave,0.4619,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1228,Hamlin St,5,South Boston,09:00,13:00,Even,East Eighth St,Columbia Rd,0.0580,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1229,Hamlin St,5,South Boston,09:00,13:00,Odd,East Eighth St,Columbia Rd,0.0580,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1230,Hammond St,10R,Roxbury,08:00,12:00,Odd,Shawmut Ave,Tremont St,0.2256,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1231,Hammond St,10R,Roxbury,08:00,12:00,Odd,Shawmut Ave,Tremont St,0.2256,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1232,Hammond St,10R,Roxbury,08:00,12:00,Even,Shawmut Ave,Tremont St,0.2256,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1233,Hammond St,10R,Roxbury,08:00,12:00,Even,Shawmut Ave,Tremont St,0.2256,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1234,Hancock St,3,North Dorchester,12:00,16:00,Odd,Pleasant St,Dorchester Ave,0.1663,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1235,Hancock St,3,North Dorchester,08:00,12:00,Even,Pleasant St,Dorchester Ave,0.1663,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1238,Hano St,4,Allston/Brighton,08:00,12:00,Even,Braintree St,Cambridge St,0.1983,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1239,Hano St,4,Allston/Brighton,08:00,12:00,Odd,Braintree St,Cambridge St,0.1983,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1240,Hanover St,1F,Downtown,00:01,07:00,,Congress St,Blackstone St,0.0574,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1241,Hanover St,1N,North End,08:00,12:00,Odd,Fleet St,Commercial St,0.1754,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1242,Hanover St,1N,North End,08:00,12:00,Even,Fleet St,Commercial St,0.1754,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1243,Hanover St,1N,North End,08:00,12:00,Even,Cross St,Fleet St,0.1864,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1244,Hanover St,1N,North End,08:00,12:00,Odd,Cross St,Fleet St,0.1864,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1245,Hansborough St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Harvard St,0.1214,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1246,Hansborough St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Harvard St,0.1214,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1247,Hanson St,1S,South End,08:00,12:00,Even,Shawmut Ave,Tremont St,0.1314,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1248,Hanson St,1S,South End,08:00,12:00,Odd,Shawmut Ave,Tremont St,0.1314,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
1249,Lawrence St,1S,South End,12:00,16:00,Even,Berkeley St,Dartmouth St,0.2322,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1250,Harborview St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Sydney St,0.2161,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1251,Harborview St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Sydney St,0.2161,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1252,Harcourt St,1B,Back Bay,08:00,12:00,Even,St Botolph St,Dead End,0.0553,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1253,Harcourt St,1B,Back Bay,08:00,12:00,Odd,St Botolph St,Dead End,0.0553,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1254,Hardy St,5,South Boston,09:00,13:00,Even,East Eighth St,Marine Rd,0.0574,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1255,Hardy St,5,South Boston,09:00,13:00,Odd,East Eighth St,Marine Rd,0.0574,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1256,Harold St,10R,Roxbury,08:00,12:00,Even,Hollander St,Seaver St,0.3087,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1257,Harold St,10R,Roxbury,08:00,12:00,Odd,Hollander St,Seaver St,0.3087,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1258,Harold St,10R,Roxbury,12:00,16:00,Even,Harold Park,Holworthy St,0.2636,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1259,Harold St,10R,Roxbury,12:00,16:00,Odd,Harold Park,Holworthy St,0.2636,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1260,Harriet St,4,Allston/Brighton,08:00,12:00,Odd,South Hobart St,Faneuil St,0.0487,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1261,Harriet St,4,Allston/Brighton,08:00,12:00,Even,South Hobart St,Faneuil St,0.0487,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1262,Harriet St,4,Allston/Brighton,12:00,16:00,Even,Parsons St,South Hobart St,0.2045,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1263,Harriet St,4,Allston/Brighton,12:00,16:00,Odd,Parsons St,South Hobart St,0.2045,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1264,Harrishof St,10R,Roxbury,12:00,16:00,Even,Humboldt Ave,Walnut Ave,0.2390,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1265,Harrishof St,10R,Roxbury,12:00,16:00,Odd,Humboldt Ave,Walnut Ave,0.2390,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1266,Harrison Ave,1S,South End,00:01,07:00,Even Side Median,Herald St,East Berkeley St,0.2057,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1267,Harrison Ave,1T,Chinatown,00:01,07:00,,Essex St,Herald St,0.4411,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1268,Harrison Ave,1S,South End,12:00,16:00,Even,Massachusetts Ave,East Lenox St,0.1326,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1269,Harrison Ave,1S,South End,12:00,16:00,Odd,Traveler St,East Brookline St,0.5634,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
1270,Harrison Ave,1S,South End,12:00,16:00,Odd,Massachusetts Ave,East Lenox St,0.1326,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
1271,Harrison Ave,1S,South End,08:00,12:00,Even,Traveler St,East Brookline St,0.5634,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1272,Harrison Avenue Ext,1T,Chinatown,00:01,07:00,Ext,Harrison Ave,Dead End,0.0695,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1273,Hartland St,3,North Dorchester,08:00,12:00,Even,Saxton St,Sydney St,0.0657,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1274,Hartland St,3,North Dorchester,08:00,12:00,Odd,Saxton St,Sydney St,0.0657,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1275,Hartley Ter,4,Allston/Brighton,08:00,12:00,Even,Ashford St,Wadsworth St,0.0386,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1276,Hartley Ter,4,Allston/Brighton,08:00,12:00,Odd,Ashford St,Wadsworth St,0.0386,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1277,Harvard Sq,1C,Charlestown,08:00,12:00,Even,Harvard St,Harvard St,0.0867,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1278,Harvard Sq,1C,Charlestown,08:00,12:00,Odd,Harvard St,Harvard St,0.0867,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1279,Linden St,3,North Dorchester,08:00,12:00,Odd,Freeport St,Dorchester Ave,0.0606,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1280,Harvard St,7,South Dorchester,08:00,12:00,Even,Morton St,Walk Hill St,0.4731,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1281,Harvard St,7,South Dorchester,08:00,12:00,Odd,Morton St,Walk Hill St,0.4731,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1282,Harvard St,1C,Charlestown,08:00,12:00,Even,City Sq,Prescott St,0.1636,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1283,Harvard St,1C,Charlestown,08:00,12:00,Odd,City Sq,Prescott St,0.1636,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1284,Harvard St,1C,Charlestown,00:00,07:00,,Harrison Ave,Hudson St,0.0712,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
